ПІБ,Пільги,Бал з математики,Бал з англійської,Бал з української,Рейтинг
Ірина Лідіїш,True,150,161,124,145.5
Анатолій Іванниш,True,123,191,130,145.5
Ярослава Наталіїш,True,192,116,113,145.5
Володимир Богданіш,False,128,175,139,145.4
Анна Іваниш,False,119,161,165,145.4
Лідія Вікторіїш,True,158,163,111,145.39999999999998
Артем Анниш,False,163,117,150,145.3
Ніна Сергіїш,False,118,185,142,145.3
Максим Романіш,True,178,130,117,145.3
Іванна Тетяниш,False,160,134,137,145.29999999999998
Ілля Алібіба,True,183,105,135,145.2
Олег Іванниш,False,123,180,140,145.2
Катерина Олексіїш,True,168,145,115,145.2
Олександр Ніниш,False,147,103,185,145.2
Лідія Ярославиш,False,102,151,197,145.2
Артем Михайлиш,False,158,121,152,145.1
Роман Олексіїш,True,190,104,126,145.0
Олег Андріїш,True,172,105,149,145.0
Оксана Оксаниш,True,172,104,150,145.0
Софія Катериниш,True,163,133,133,145.0
Олексій Іванниш,False,103,165,181,145.0
Ганна Ярославіш,False,150,115,168,144.9
Олексій Неборачко,False,144,147,144,144.9
Ірина Неборачко,False,177,132,115,144.9
Анна Катериниш,True,152,170,110,144.8
Дмитро Іваниш,True,109,142,195,144.7
Анатолій Дмитріш,True,169,126,131,144.7
Віктор Дмитріш,True,164,131,132,144.5
Андрій Сергіїш,True,152,131,148,144.5
Ірина Дмитришенко,False,128,153,158,144.5
Олексій Дмитріш,True,139,152,144,144.4
Олексій Петріш,True,127,139,173,144.4
Іван Олегіш,False,142,100,192,144.4
Олександр Оксаниш,False,135,170,131,144.3
Юлія Ніниш,False,170,107,147,144.2
Ярослав Максиміш,True,146,117,169,144.2
Ірина Олениш,True,167,131,127,144.2
Сергій Артеміш,False,118,143,180,144.1
Максим Дмитріш,False,100,167,180,144.1
Ілля Неборачко,False,112,141,190,144.1
Анна Романіш,False,151,127,152,144.1
Анатолій Олениш,True,109,181,154,144.1
Олена Романіш,False,124,196,119,144.1
Петро Катериниш,True,142,128,163,144.1
Богдан Ніниш,True,135,149,151,144.0
Анна Оксаниш,False,189,125,103,144.0
Ніна Іваниш,False,167,107,150,143.9
Анастасія Сергіїш,False,119,175,146,143.89999999999998
Людмила Алібіба,False,140,122,171,143.89999999999998
Ілля Ніниш,True,134,104,197,143.89999999999998
Ігор Іванниш,False,103,147,195,143.8
Олег Людмилиш,True,163,121,141,143.8
Олег Вікторіш,True,112,143,187,143.8
Михайло Лідіїш,False,172,110,140,143.8
Ірина Вікторіш,False,121,135,183,143.8
Олександр Ігоріш,True,162,144,119,143.7
Михайло Анатоліїш,True,120,175,144,143.7
Софія Максиміш,False,174,101,146,143.7
Катерина Артеміш,True,143,174,114,143.6
Михайло Оксаниш,False,149,107,173,143.6
Ольга Ярославиш,False,145,176,109,143.5
Ярослава Михайлиш,False,103,170,171,143.5
Ярослава Дмитришенко,False,166,108,149,143.5
Олексій Ігоріш,False,139,187,106,143.5
Андрій Ігоріш,True,174,112,134,143.4
Вікторія Артеміш,True,156,170,100,143.4
Тарас Оксаниш,True,171,145,105,143.4
Олександр Анниш,False,186,113,117,143.4
Віктор Ковтун,True,159,111,155,143.4
Олена Дмитріш,False,150,150,128,143.4
Іван Ігоріш,False,180,122,116,143.39999999999998
Анатолій Ярославиш,True,162,156,106,143.39999999999998
Дмитро Тарасіш,False,137,138,157,143.3
Павло Дмитришенко,False,116,127,196,143.3
Віктор Вікторіїш,True,127,109,199,143.2
Людмила Людмилиш,False,106,190,146,143.2
Віктор Іваниш,False,157,154,114,143.2
Максим Ковтун,True,117,190,131,143.10000000000002
Артем Олениш,False,107,182,152,143.0
Ірина Петріш,False,188,101,125,143.0
Людмила Загвойко,False,107,191,143,143.0
Олена Максиміш,True,182,112,122,143.0
Роман Алібіба,False,121,121,194,142.9
Віктор Оксаниш,True,166,131,124,142.9
Юлія Олегіш,False,112,142,185,142.9
Максим Ярославіш,True,103,198,141,142.89999999999998
Олег Ілляш,False,186,126,102,142.8
Марія Ганниш,False,122,181,132,142.7
Марія Артеміш,False,128,128,177,142.7
Іван Ілляш,False,101,144,197,142.7
Михайло Андріїш,True,169,132,118,142.60000000000002
Павло Людмилиш,False,172,128,118,142.6
Максим Сергіїш,True,166,152,102,142.6
Михайло Алібіба,False,193,116,102,142.6
Володимир Катериниш,True,123,131,180,142.5
Марта Андріїш,False,117,198,121,142.5
Ігор Товтиш,False,165,100,155,142.5
Ольга Наталіїш,True,179,102,134,142.4
Михайло Тетяниш,True,119,135,181,142.39999999999998
Ірина Іванниш,True,110,177,151,142.39999999999998
Володимир Неборачко,False,118,149,168,142.3
Людмила Петріш,True,130,167,134,142.29999999999998
Володимир Олександріш,False,133,178,119,142.29999999999998
Ольга Тетяниш,False,127,156,149,142.29999999999998
Марія Неборачко,False,130,114,187,142.29999999999998
Олена Тарасіш,True,132,189,109,142.2
Олексій Анниш,False,159,148,114,142.2
Петро Володимириш,True,117,131,187,142.2
Наталія Ковтун,False,128,163,140,142.1
Софія Олегіш,True,176,109,130,142.1
Марія Товтиш,True,139,133,155,142.0
Ганна Анатоліїш,True,124,184,124,142.0
Ольга Дмитришенко,False,105,175,158,141.9
Сергій Романіш,True,162,117,140,141.9
Тарас Анатоліїш,True,105,193,140,141.9
Лідія Ярославіш,True,127,105,198,141.70000000000002
Наталія Володимириш,False,136,171,120,141.7
Олена Артеміш,True,130,107,192,141.7
Ольга Оксаниш,True,189,114,106,141.60000000000002
Андрій Ганниш,False,132,126,170,141.6
Сергій Сергіїш,False,156,121,143,141.6
Артем Ярославіш,False,168,104,144,141.6
Володимир Ярославиш,True,122,123,186,141.5
Роман Олегіш,True,152,113,156,141.5
Петро Дмитришенко,True,119,183,130,141.5
Іван Загвойко,False,155,158,107,141.5
Тетяна Ярославіш,False,193,104,110,141.4
Людмила Тетяниш,False,142,174,108,141.4
Олег Олениш,False,148,109,165,141.4
Володимир Анатоліїш,False,171,126,117,141.3
Сергій Олександріш,True,138,145,142,141.3
Дмитро Артеміш,True,143,107,173,141.20000000000002
Марта Романіш,True,122,125,183,141.20000000000002
Ольга Іриниш,False,107,170,158,141.20000000000002
Ніна Богданіш,False,152,111,157,141.2
Олексій Анатоліїш,False,190,117,100,141.1
Лідія Михайлиш,True,181,105,124,141.1
Ігор Олениш,False,126,149,153,141.0
Ігор Лідіїш,True,147,174,100,141.0
Ніна Оксаниш,True,112,154,166,140.8
Ярослава Богданіш,True,118,177,135,140.8
Олександр Софіїш,True,112,175,145,140.8
Олег Сергіїш,False,126,107,194,140.7
Богдан Андріїш,True,123,199,106,140.7
Олена Софіїш,True,134,124,166,140.6
Тетяна Ярославиш,True,101,139,195,140.6
Максим Іваниш,False,136,140,147,140.5
Анастасія Товтиш,False,130,110,185,140.5
Анна Товтиш,True,138,109,175,140.4
Ілля Вікторіїш,False,153,118,146,140.39999999999998
Тетяна Олениш,True,102,171,161,140.39999999999998
Оксана Неборачко,True,150,149,119,140.39999999999998
Тетяна Сергіїш,False,146,158,115,140.3
Марта Олениш,False,194,103,106,140.3
Сергій Іваниш,False,113,160,157,140.3
Віктор Ярославіш,True,137,174,111,140.3
Наталія Неборачко,False,131,169,124,140.29999999999998
Ольга Богданіш,False,120,125,182,140.1
Марія Олексіїш,False,186,112,107,140.1
Ніна Артеміш,True,128,144,152,140.0
Анна Сергіїш,False,167,119,125,140.0
Роман Ковтун,True,110,127,193,140.0
Ярослав Андріїш,True,148,167,102,139.9
Ганна Олениш,False,133,129,160,139.9
Олександр Ковтун,True,165,128,118,139.8
Андрій Товтиш,False,144,114,160,139.8
Дмитро Дмитришенко,True,168,123,119,139.79999999999998
Марія Романіш,True,143,132,143,139.70000000000002
Сергій Софіїш,False,125,133,166,139.7
Ніна Дмитришенко,True,140,104,175,139.7
Тетяна Іванниш,False,184,115,105,139.60000000000002
Ілля Петріш,True,118,200,108,139.6
Анна Михайлиш,True,141,155,122,139.5
Роман Лідіїш,False,117,170,139,139.5
Петро Ніниш,True,133,151,136,139.3
Наталія Вікторіїш,False,160,151,100,139.3
Ілля Софіїш,False,121,121,182,139.3
Оксана Анатоліїш,True,126,141,155,139.2
Олена Іванниш,False,156,117,139,139.2
Володимир Вікторіш,False,122,180,121,139.10000000000002
Лідія Ковтун,True,104,200,125,139.1
Людмила Іриниш,False,191,106,103,139.1
Павло Вікторіїш,True,125,105,192,139.1
Марта Алібіба,True,133,147,139,139.0
Вікторія Людмилиш,False,124,148,150,139.0
Анастасія Людмилиш,False,103,138,188,139.0
Анна Тетяниш,False,136,105,177,139.0
Олексій Оксаниш,False,186,108,107,138.9
Андрій Богданіш,False,114,193,118,138.9
Ілля Сергіїш,False,141,160,115,138.9
Олексій Ярославіш,False,143,149,123,138.8
Юлія Ганниш,False,128,183,109,138.79999999999998
Олег Алібіба,True,130,151,138,138.7
Ольга Ігоріш,False,126,130,164,138.6
Богдан Оксаниш,False,135,144,138,138.6
Андрій Лідіїш,True,125,143,152,138.5
Петро Людмилиш,True,110,179,136,138.5
Анна Людмилиш,True,137,146,133,138.5
Вікторія Михайлиш,True,118,149,155,138.4
Іван Ніниш,True,154,143,113,138.4
Тетяна Тетяниш,True,115,197,111,138.39999999999998
Ольга Артеміш,False,123,133,164,138.29999999999998
Олег Ярославиш,True,110,117,197,138.2
Іванна Наталіїш,False,164,121,121,138.2
Ярослава Володимириш,True,107,119,199,138.2
Сергій Людмилиш,False,146,161,105,138.2
Анатолій Іваниш,True,106,148,171,138.10000000000002
Марта Петріш,False,163,116,127,138.1
Людмила Наталіїш,True,109,157,158,138.1
Віктор Неборачко,True,123,152,144,138.0
Ганна Михайлиш,True,174,101,127,138.0
Олена Михайлиш,False,174,118,110,138.0
Ніна Олексіїш,False,105,126,194,138.0
Богдан Дмитріш,False,129,176,112,138.0
Павло Загвойко,False,131,115,170,137.9
Марія Іваниш,False,167,119,118,137.9
Михайло Неборачко,True,149,105,156,137.89999999999998
Андрій Іваниш,True,170,127,106,137.89999999999998
Людмила Ніниш,True,149,110,151,137.89999999999998
Вікторія Вікторіш,False,100,138,188,137.8
Сергій Вікторіїш,False,142,149,121,137.8
Максим Володимириш,True,127,134,156,137.8
Олег Анниш,False,109,162,152,137.8
Іван Товтиш,False,135,141,138,137.7
Михайло Іваниш,False,117,196,107,137.7
Вікторія Андріїш,False,117,173,130,137.7
Анастасія Романіш,False,131,130,154,137.6
Анастасія Дмитріш,True,119,179,121,137.6
Оксана Романіш,True,159,112,134,137.4
Оксана Дмитріш,True,147,152,110,137.4
Тарас Алібіба,False,135,156,122,137.4
Віктор Володимириш,True,119,134,165,137.3
Андрій Андріїш,True,107,123,192,137.3
Олена Товтиш,True,101,165,158,137.3
Софія Артеміш,True,119,188,111,137.3
Лідія Катериниш,True,104,137,182,137.3
Максим Анатоліїш,False,128,141,146,137.3
Олександр Іриниш,False,101,156,167,137.3
Іванна Іваниш,True,131,126,157,137.3
Олег Дмитріш,True,106,127,189,137.2
Павло Романіш,False,178,115,105,137.2
Дмитро Іриниш,True,142,157,111,137.2
Ольга Олексіїш,True,139,118,154,137.2
Оксана Володимириш,True,147,111,150,137.1
Анна Ярославиш,True,129,138,147,137.1
Ігор Богданіш,False,105,132,185,137.1
Артем Іванниш,False,117,167,134,137.1
Вікторія Оксаниш,True,158,122,124,137.0
Петро Сергіїш,False,145,131,132,136.9
Марта Богданіш,True,139,128,143,136.9
Олег Товтиш,False,106,163,152,136.9
Софія Товтиш,True,171,108,120,136.8
Богдан Катериниш,False,178,112,106,136.60000000000002
Роман Володимириш,False,100,164,158,136.6
Павло Тарасіш,True,108,183,128,136.5
Ніна Вікторіш,True,144,153,110,136.5
Максим Алібіба,False,123,161,130,136.5
Максим Лідіїш,True,116,139,161,136.39999999999998
Людмила Оксаниш,True,103,141,176,136.3
Вікторія Ганниш,False,112,143,162,136.3
Максим Ілляш,True,102,125,193,136.20000000000002
Ярослава Катериниш,True,102,133,185,136.2
Богдан Ярославиш,True,144,106,156,136.2
Анастасія Анниш,False,114,128,174,136.2
Юлія Петріш,False,140,138,129,136.1
Лідія Артеміш,True,122,166,125,136.1
Вікторія Олексіїш,False,104,128,187,136.1
Ганна Катериниш,False,122,147,144,136.1
Олексій Богданіш,True,131,102,177,136.1
Михайло Ігоріш,False,130,142,138,136.0
Ярослав Олександріш,False,115,116,184,136.0
Ніна Михайлиш,False,157,110,134,136.0
Оксана Іванниш,False,126,142,143,135.9
Олексій Вікторіїш,False,126,172,113,135.9
Олег Лідіїш,True,131,157,121,135.8
Михайло Петріш,True,106,141,170,135.7
Богдан Романіш,True,157,104,139,135.7
Іванна Загвойко,False,126,100,184,135.6
Дмитро Загвойко,True,138,113,155,135.6
Михайло Романіш,True,101,200,117,135.5
Людмила Неборачко,True,128,162,119,135.5
Катерина Максиміш,False,179,100,113,135.5
Ярослава Іваниш,True,135,110,161,135.3
Катерина Вікторіїш,False,123,112,175,135.3
Ольга Андріїш,True,111,156,147,135.3
Петро Ілляш,False,122,155,133,135.20000000000002
Роман Ілляш,False,110,104,200,135.2
Ірина Тетяниш,False,117,126,168,135.0
Анна Максиміш,True,138,134,132,135.0
Ілля Ілляш,False,149,106,145,134.9
Олена Ярославиш,True,137,130,137,134.9
Катерина Ковтун,False,116,195,100,134.9
Катерина Андріїш,True,122,179,108,134.9
Петро Тетяниш,False,161,132,103,134.9
Ярослав Ковтун,True,178,110,102,134.8
Михайло Товтиш,False,127,147,133,134.8
Анна Богданіш,True,175,103,113,134.8
Анастасія Наталіїш,False,174,114,103,134.70000000000002
Богдан Олександріш,False,144,124,133,134.7
Вікторія Загвойко,False,131,126,148,134.6
Павло Софіїш,False,116,105,189,134.6
Іванна Ярославиш,False,110,120,182,134.6
Роман Катериниш,True,106,107,200,134.5
Дмитро Сергіїш,False,151,137,110,134.5
Тарас Петріш,False,148,119,132,134.5
Роман Маріїш,False,126,101,179,134.4
Анатолій Дмитришенко,True,125,129,152,134.29999999999998
Іван Анатоліїш,True,104,200,109,134.29999999999998
Тетяна Петріш,True,124,147,135,134.2
Ігор Людмилиш,False,153,132,111,134.10000000000002
Віктор Товтиш,True,123,108,175,134.1
Наталія Артеміш,False,107,139,165,134.0
Софія Богданіш,False,100,196,117,133.9
Олена Людмилиш,True,139,149,112,133.9
Олег Іваниш,True,149,129,118,133.7
Роман Вікторіш,True,167,115,108,133.7
Ганна Ярославиш,True,113,123,172,133.7
Ярослав Неборачко,False,155,133,106,133.7
Ніна Катериниш,True,103,154,154,133.6
Лідія Софіїш,True,150,100,145,133.5
Сергій Олениш,False,111,138,159,133.5
Ярослав Оксаниш,False,132,140,129,133.5
Марта Вікторіїш,True,119,101,185,133.4
Наталія Анниш,False,110,197,101,133.39999999999998
Богдан Ганниш,True,133,114,153,133.3
Ярослав Наталіїш,False,144,142,110,133.2
Ілля Ігоріш,True,104,115,190,133.1
Юлія Ковтун,False,118,153,133,133.0
Михайло Дмитріш,False,129,128,143,132.9
Ірина Ярославіш,True,111,130,165,132.9
Наталія Ярославиш,False,123,129,150,132.9
Павло Ковтун,True,105,141,162,132.9
Анастасія Дмитришенко,True,102,181,126,132.89999999999998
Іван Сергіїш,False,122,155,125,132.8
Наталія Загвойко,False,158,117,115,132.8
Сергій Ігоріш,False,121,102,179,132.7
Ніна Ярославиш,True,156,114,120,132.6
Олександр Олександріш,True,126,120,154,132.6
Ірина Романіш,True,114,143,147,132.6
Артем Олегіш,True,108,168,130,132.6
Петро Загвойко,False,126,122,152,132.6
Олег Олександріш,True,135,144,118,132.6
Людмила Артеміш,True,132,102,164,132.6
Катерина Ігоріш,False,137,158,101,132.5
Юлія Іваниш,True,119,174,108,132.2
Анатолій Петріш,True,161,112,114,132.2
Дмитро Вікторіш,False,104,158,144,132.2
Анна Загвойко,False,130,167,100,132.1
Ніна Ярославіш,False,123,171,105,132.0
Ярослав Катериниш,True,123,103,173,132.0
Іванна Андріїш,True,105,196,104,132.0
Сергій Олегіш,False,113,110,179,131.9
Андрій Ілляш,False,152,104,133,131.9
Оксана Андріїш,True,122,172,105,131.9
Іван Ковтун,True,149,112,129,131.9
Наталія Олексіїш,True,121,133,145,131.8
Анна Дмитріш,True,138,147,108,131.70000000000002
Оксана Лідіїш,False,135,145,114,131.7
Людмила Тарасіш,False,116,158,126,131.60000000000002
Віктор Богданіш,True,103,133,168,131.5
Ярослав Богданіш,False,138,150,104,131.4
Марта Артеміш,False,129,161,105,131.4
Тарас Загвойко,True,132,158,104,131.4
Ярослава Дмитріш,False,104,150,149,131.29999999999998
Артем Лідіїш,False,160,113,111,131.2
Олексій Ніниш,False,163,113,107,131.2
Максим Іванниш,False,150,117,120,131.1
Максим Артеміш,False,120,118,159,131.1
Юлія Іванниш,True,156,127,102,131.1
Марія Максиміш,True,106,104,191,130.9
Ярослава Загвойко,False,136,128,127,130.9
Софія Маріїш,False,157,105,122,130.9
Сергій Петріш,True,118,146,133,130.9
Дмитро Маріїш,False,112,144,143,130.9
Марта Іваниш,True,133,137,122,130.9
Людмила Володимириш,True,139,118,133,130.9
Лідія Анатоліїш,False,130,163,100,130.9
Ігор Іваниш,True,103,140,159,130.9
Олена Вікторіш,False,115,109,174,130.89999999999998
Ярослав Романіш,False,129,138,126,130.8
Олег Ніниш,True,134,120,137,130.7
Ігор Ярославіш,False,101,111,190,130.7
Богдан Вікторіш,True,134,118,139,130.7
Сергій Іриниш,True,155,117,112,130.7
Максим Іриниш,True,103,117,181,130.60000000000002
Ганна Максиміш,False,114,107,176,130.5
Артем Олександріш,True,116,110,170,130.4
Олексій Олександріш,False,154,128,101,130.3
Тарас Наталіїш,True,130,105,156,130.3
Лідія Ніниш,True,112,132,153,130.3
Анастасія Ганниш,False,145,114,127,130.29999999999998
Володимир Олениш,False,146,135,104,130.1
Олег Ковтун,True,143,114,129,130.1
Ніна Володимириш,False,121,166,106,130.0
Дмитро Анниш,False,114,111,170,129.9
Богдан Неборачко,True,147,109,128,129.9
Людмила Софіїш,True,147,123,114,129.9
Анатолій Товтиш,False,152,111,119,129.79999999999998
Дмитро Олександріш,False,121,158,113,129.70000000000002
Марія Ярославиш,True,100,101,198,129.7
Ольга Людмилиш,True,154,105,122,129.7
Марія Тетяниш,False,141,135,109,129.6
Іванна Ілляш,False,132,113,143,129.6
Олексій Алібіба,True,108,103,185,129.6
Ганна Алібіба,False,116,146,131,129.5
Ольга Олениш,True,116,168,109,129.5
Катерина Софіїш,True,154,108,118,129.4
Дмитро Андріїш,True,120,164,107,129.29999999999998
Володимир Ковтун,False,111,179,104,129.29999999999998
Анастасія Ніниш,False,149,127,105,129.2
Павло Катериниш,False,118,152,121,129.10000000000002
Андрій Олениш,True,108,184,102,129.0
Олександр Ярославиш,True,120,161,109,129.0
Артем Артеміш,True,146,121,114,128.9
Марія Іванниш,True,115,151,125,128.8
Марія Анатоліїш,False,118,115,157,128.8
Роман Ярославіш,True,133,109,143,128.8
Олена Іриниш,False,115,114,162,128.79999999999998
Ірина Ярославиш,False,147,114,119,128.7
Віктор Дмитришенко,False,111,147,134,128.7
Анастасія Катериниш,True,131,151,103,128.6
Юлія Олександріш,False,130,106,149,128.5
Ярослава Анниш,True,100,138,157,128.5
Олена Іваниш,False,105,151,137,128.4
Катерина Вікторіш,False,126,153,107,128.4
Сергій Олексіїш,False,123,144,120,128.4
Володимир Ніниш,False,161,111,102,128.3
Наталія Іванниш,True,113,138,139,128.29999999999998
Олена Тетяниш,True,124,150,112,128.2
Артем Товтиш,True,165,102,105,128.1
Іван Ганниш,False,129,152,103,128.1
Богдан Маріїш,False,117,168,103,128.1
Михайло Богданіш,True,107,171,113,128.0
Максим Оксаниш,True,107,162,122,128.0
Ярослава Маріїш,True,109,130,151,127.9
Юлія Оксаниш,False,100,107,186,127.9
Анастасія Петріш,True,147,125,105,127.8
Максим Загвойко,True,105,161,125,127.8
Наталія Оксаниш,True,110,178,101,127.7
Богдан Іваниш,True,113,160,115,127.7
Іванна Оксаниш,True,107,158,125,127.7
Ілля Ковтун,False,122,113,150,127.7
Лідія Загвойко,True,142,119,117,127.6
Олег Петріш,False,109,132,148,127.6
Катерина Анатоліїш,True,146,130,100,127.4
Олена Анатоліїш,False,113,164,110,127.4
Марія Володимириш,False,140,120,118,127.4
Максим Дмитришенко,False,139,122,117,127.3
Ірина Володимириш,True,109,166,113,127.3
Віктор Наталіїш,False,133,145,102,127.3
Ніна Романіш,False,111,101,175,127.2
Юлія Неборачко,True,123,126,134,127.2
Ярослава Лідіїш,False,145,113,117,127.0
Максим Олениш,True,142,101,133,127.0
Ярослав Олегіш,True,102,107,180,126.9
Анастасія Маріїш,True,131,122,126,126.8
Наталія Товтиш,False,104,170,114,126.79999999999998
Ярослав Анниш,False,109,121,156,126.7
Павло Олениш,False,121,115,146,126.7
Олег Загвойко,False,108,157,121,126.6
Віктор Ілляш,False,130,115,133,126.4
Богдан Софіїш,True,142,125,107,126.4
Андрій Алібіба,True,106,158,122,126.4
Юлія Ігоріш,False,145,126,102,126.4
Лідія Іванниш,True,117,158,107,126.3
Богдан Сергіїш,False,100,154,133,126.1
Володимир Іванниш,True,138,132,104,126.0
Олег Тетяниш,True,110,142,131,125.9
Ярослав Вікторіїш,True,132,134,109,125.7
Олена Катериниш,False,149,111,109,125.6
Софія Анниш,False,113,159,109,125.6
Іванна Олексіїш,True,106,169,108,125.5
Олег Дмитришенко,True,112,152,117,125.5
Олена Олегіш,False,127,134,115,125.5
Роман Максиміш,True,135,131,107,125.4
Марта Олександріш,True,101,170,113,125.3
Лідія Тарасіш,False,119,134,125,125.3
Ярослава Романіш,False,103,113,167,125.2
Людмила Олексіїш,True,102,162,119,125.1
Ярослава Вікторіш,True,126,135,114,125.1
Іванна Анатоліїш,True,119,150,108,125.0
Ілля Олениш,True,106,142,133,124.9
Людмила Ярославиш,True,118,146,113,124.9
Артем Дмитріш,False,102,133,147,124.8
Тарас Товтиш,False,117,119,141,124.8
Андрій Оксаниш,False,101,105,176,124.7
Петро Андріїш,False,116,141,120,124.7
Ганна Олегіш,True,119,125,132,124.7
Ярослав Дмитришенко,False,133,132,106,124.6
Катерина Загвойко,False,115,135,127,124.6
Андрій Вікторіш,True,111,164,103,124.5
Лідія Олексіїш,True,102,122,157,124.5
Богдан Тетяниш,True,156,105,102,124.5
Олена Олениш,True,101,167,113,124.4
Людмила Маріїш,False,100,145,136,124.3
Наталія Богданіш,True,139,115,114,124.29999999999998
Ніна Іванниш,False,138,112,118,124.20000000000002
Ігор Софіїш,False,129,122,120,124.2
Ніна Тарасіш,False,107,136,135,124.1
Ярослава Іванниш,False,122,131,120,124.1
Ілля Олександріш,False,113,145,118,124.1
Вікторія Ігоріш,True,132,132,105,123.9
Андрій Володимириш,True,118,125,130,123.7
Віктор Анатоліїш,False,115,110,149,123.7
Петро Товтиш,True,108,167,100,123.3
Юлія Іриниш,True,105,131,140,123.3
Катерина Катериниш,False,128,137,103,123.20000000000002
Людмила Іванниш,True,136,123,106,123.1
Іван Олениш,False,109,122,143,123.1
Артем Катериниш,True,103,100,173,123.1
Віктор Максиміш,True,113,134,125,122.9
Анна Вікторіїш,False,119,140,111,122.9
Андрій Артеміш,True,124,106,138,122.8
Ілля Тарасіш,False,102,165,108,122.70000000000002
Роман Олениш,True,132,108,124,122.4
Андрій Іриниш,True,119,105,143,122.0
Андрій Анатоліїш,False,112,153,104,121.9
Ірина Анатоліїш,True,106,148,117,121.9
Оксана Ковтун,False,127,115,121,121.6
Іванна Тарасіш,False,123,121,120,121.5
Тарас Ілляш,True,144,111,102,121.5
Максим Олегіш,False,146,100,110,121.4
Сергій Ілляш,False,106,151,112,121.3
Тетяна Наталіїш,True,142,112,103,121.3
Ніна Олегіш,False,118,117,130,121.3
Людмила Анниш,False,103,102,165,121.3
Дмитро Ніниш,False,129,127,105,121.2
Петро Іванниш,True,120,104,140,121.2
Ярослав Маріїш,True,105,140,124,121.2
Анастасія Ілляш,False,115,119,131,121.0
Анна Олександріш,False,112,140,113,120.70000000000002
Ольга Неборачко,False,113,143,108,120.5
Олександр Андріїш,False,108,153,104,120.3
Ярослав Алібіба,True,107,117,141,120.2
Іван Петріш,False,143,110,100,120.2
Софія Ігоріш,False,143,101,109,120.2
Ірина Максиміш,True,117,117,127,120.0
Тетяна Маріїш,False,121,125,113,119.8
Богдан Дмитришенко,False,142,104,106,119.8
Павло Артеміш,False,126,126,105,119.7
Софія Ярославиш,False,117,102,140,119.4
Анатолій Володимириш,False,128,117,110,119.3
Вікторія Алібіба,True,118,121,119,119.2
Вікторія Петріш,True,119,112,126,119.0
Іванна Богданіш,True,100,105,158,118.9
Ілля Товтиш,False,106,138,117,118.9
Тетяна Олександріш,False,103,153,103,118.0
Олексій Іриниш,True,110,105,141,117.8
Ганна Тетяниш,False,123,110,118,117.6
Віктор Петріш,False,114,116,124,117.6
Людмила Іваниш,False,100,147,110,117.1
Софія Вікторіш,False,117,128,105,116.7
Володимир Іваниш,True,110,117,125,116.6
Тетяна Ілляш,False,115,112,123,116.5
Марія Оксаниш,True,100,134,121,116.5
Анатолій Олегіш,False,114,111,125,116.4
Ірина Андріїш,False,102,117,135,116.4
Олександр Лідіїш,True,117,107,125,116.4
Дмитро Ковтун,False,127,105,113,116.20000000000002
Олена Богданіш,False,103,114,136,116.2
Марта Ілляш,False,112,126,112,116.2
Артем Дмитришенко,True,101,143,109,116.0
Дмитро Максиміш,False,106,124,121,115.9
Андрій Олегіш,False,117,103,127,115.8
Сергій Анатоліїш,False,117,110,119,115.5
Андрій Петріш,False,109,129,110,115.3
Андрій Катериниш,True,108,115,125,115.2
Ілля Богданіш,True,101,143,104,114.5
Анна Іванниш,False,110,101,132,113.9
Катерина Людмилиш,True,101,113,130,113.3
Максим Максиміш,False,113,108,119,113.29999999999998
Ольга Алібіба,False,107,128,106,113.0
Михайло Олегіш,True,116,109,113,113.0
Михайло Маріїш,True,103,101,136,112.3
Марта Оксаниш,False,102,117,120,111.9
Анастасія Вікторіїш,False,112,107,116,111.7
Богдан Іванниш,False,102,106,129,111.29999999999998
Анатолій Ілляш,True,113,102,118,111.2
Марія Ілляш,True,118,105,107,110.8
Павло Неборачко,True,103,119,112,110.5
Юлія Алібіба,False,117,107,100,108.9
Роман Олександріш,False,105,115,107,108.6
Іван Артеміш,False,107,111,108,108.5
Михайло Володимириш,True,101,108,117,107.9
Анатолій Лідіїш,False,106,110,108,107.8
Катерина Іваниш,False,102,117,106,107.7
Петро Ярославиш,False,103,111,107,106.6
Оксана Олексіїш,False,107,103,104,104.9
Ілля Максиміш,False,103,107,100,103.3
Сергій Володимириш,False,191,200,200,196.4
Софія Іваниш,False,192,198,190,193.2
Лідія Лідіїш,False,195,191,191,192.6
Ігор Тетяниш,False,186,197,195,192.0
Вікторія Богданіш,False,188,198,188,191.0
Тетяна Оксаниш,False,193,197,182,190.9
Марія Алібіба,False,199,191,178,190.3
Андрій Анатоліїш,False,195,178,194,189.6
Артем Загвойко,False,196,183,181,187.6
Марія Тарасіш,False,199,179,178,186.7
Ольга Володимириш,False,189,198,170,186.0
Тарас Анатоліїш,False,178,199,183,185.8
Андрій Ніниш,False,193,177,181,184.6
Ганна Іваниш,False,198,197,154,184.5
Анатолій Софіїш,False,188,179,184,184.1
Іван Ковтун,False,193,182,174,184.0
Ярослава Володимириш,False,175,188,192,184.0
Дмитро Анниш,False,185,185,181,183.8
Ярослав Олександріш,False,175,186,190,182.8
Ярослава Ніниш,False,174,197,179,182.4
Тарас Іванниш,False,168,198,185,182.1
Артем Дмитришенко,False,200,170,168,181.4
Юлія Анатоліїш,False,176,179,191,181.4
Павло Вікторіїш,False,188,159,194,181.1
Ольга Анниш,False,188,189,163,180.8
Ярослав Володимириш,False,159,190,200,180.6
Ольга Артеміш,False,183,179,179,180.6
