ПІБ,Пільги,Бал з математики,Бал з англійської,Бал з української,Рейтинг
Михайло Ярославиш,False,108,149,155,134.4
Іван Романіш,True,111,140,160,134.4
Софія Іваниш,True,126,154,126,134.39999999999998
Іван Сергіїш,True,146,102,151,134.3
Олександр Артеміш,False,101,142,171,134.3
Артем Ігоріш,False,118,112,178,134.20000000000002
Ярослав Лідіїш,True,157,137,101,134.2
Іванна Товтиш,True,121,139,147,134.2
Лідія Артеміш,False,111,106,193,134.1
Ірина Іриниш,True,135,116,151,134.1
Артем Сергіїш,True,110,141,159,134.0
Катерина Алібіба,False,107,159,145,134.0
Ніна Людмилиш,True,131,153,119,134.0
Анна Андріїш,True,170,117,103,134.0
Володимир Михайлиш,False,110,178,122,134.0
Андрій Олениш,False,124,119,162,133.9
Олег Ковтун,True,163,101,128,133.9
Ярослав Ілляш,True,115,179,114,133.89999999999998
Олег Оксаниш,False,150,142,104,133.79999999999998
Ніна Наталіїш,False,161,103,128,133.70000000000002
Володимир Софіїш,False,164,107,120,133.70000000000002
Анатолій Іриниш,True,116,167,124,133.7
Олена Ганниш,False,119,172,115,133.7
Марія Володимириш,False,147,111,138,133.5
Ігор Ніниш,False,111,132,165,133.5
Софія Дмитріш,False,171,115,102,133.5
Павло Сергіїш,False,104,186,120,133.4
Наталія Андріїш,False,158,110,124,133.4
Олександр Тетяниш,False,112,108,187,133.3
Тетяна Петріш,False,129,129,143,133.2
Ілля Загвойко,True,105,148,156,133.2
Олег Анатоліїш,False,137,102,159,133.1
Дмитро Іванниш,False,122,134,147,133.1
Марія Товтиш,False,110,172,125,133.1
Максим Наталіїш,False,112,177,117,133.0
Анастасія Товтиш,False,108,137,162,132.9
Ніна Ганниш,True,123,170,109,132.9
Володимир Олениш,True,162,108,119,132.89999999999998
Ярослав Іванниш,False,131,121,147,132.8
Іван Володимириш,False,140,109,147,132.79999999999998
Тарас Катериниш,True,121,143,138,132.70000000000002
Іванна Людмилиш,False,118,177,108,132.70000000000002
Марта Наталіїш,True,115,120,169,132.7
Софія Оксаниш,True,117,177,109,132.6
Михайло Іваниш,True,114,165,125,132.6
Ірина Андріїш,True,162,119,107,132.6
Максим Олексіїш,False,150,107,135,132.6
Олексій Маріїш,False,112,101,191,132.39999999999998
Максим Людмилиш,False,100,114,194,132.39999999999998
Марія Вікторіїш,False,141,121,132,132.3
Максим Олександріш,False,123,151,126,132.3
Володимир Максиміш,False,110,191,103,132.2
Богдан Ковтун,True,122,156,122,132.2
Ярослава Лідіїш,False,115,139,148,132.1
Софія Петріш,True,118,155,128,132.1
Людмила Анатоліїш,True,110,156,137,131.9
Софія Загвойко,True,145,132,114,131.79999999999998
Іванна Неборачко,True,103,148,154,131.79999999999998
Богдан Маріїш,False,105,117,182,131.7
Марта Маріїш,False,111,126,165,131.7
Ярослава Ганниш,True,101,153,151,131.60000000000002
Іванна Ігоріш,False,140,144,108,131.6
Роман Лідіїш,False,102,138,164,131.4
Ірина Товтиш,True,159,102,124,131.4
Анастасія Іриниш,False,114,145,141,131.39999999999998
Сергій Богданіш,False,120,114,164,131.39999999999998
Ольга Іванниш,True,107,194,101,131.3
Іванна Софіїш,True,164,104,115,131.3
Роман Ніниш,False,122,125,150,131.3
Іванна Олександріш,True,113,148,139,131.29999999999998
Павло Оксаниш,True,127,103,165,131.2
Роман Дмитріш,False,106,132,164,131.2
Михайло Загвойко,False,101,170,132,131.0
Павло Маріїш,False,104,107,191,131.0
Ірина Артеміш,False,152,130,104,131.0
Катерина Тетяниш,True,127,124,143,130.9
Богдан Романіш,False,118,161,118,130.9
Іван Петріш,False,132,124,136,130.8
Ярослава Михайлиш,False,141,112,136,130.8
Ілля Неборачко,True,137,104,149,130.7
Олег Олениш,True,100,193,109,130.6
Олександр Анатоліїш,True,100,149,153,130.6
Богдан Сергіїш,True,105,137,158,130.5
Богдан Артеміш,False,110,157,131,130.39999999999998
Роман Ярославиш,True,113,163,121,130.39999999999998
Тетяна Ніниш,True,115,179,102,130.29999999999998
Вікторія Наталіїш,True,129,133,129,130.2
Анна Артеміш,True,108,183,107,130.2
Вікторія Товтиш,True,105,104,190,130.2
Михайло Олениш,True,135,110,144,130.2
Олексій Олениш,False,114,129,153,130.2
Ярослава Тарасіш,False,119,125,150,130.1
Ганна Петріш,False,121,124,148,130.0
Марта Сергіїш,False,118,167,109,130.0
Наталія Неборачко,True,144,103,138,129.9
Ярослав Петріш,True,129,126,135,129.9
Михайло Людмилиш,False,105,132,161,129.89999999999998
Петро Андріїш,True,116,155,123,129.8
Ілля Оксаниш,False,121,107,164,129.7
Богдан Вікторіїш,True,123,119,149,129.6
Олена Олександріш,False,132,129,127,129.6
Софія Олегіш,False,116,107,170,129.5
Тарас Ковтун,False,116,164,113,129.5
Ольга Маріїш,False,113,128,153,129.5
Ірина Лідіїш,True,122,151,118,129.5
Петро Наталіїш,False,119,140,133,129.5
Ярослав Наталіїш,True,154,103,123,129.4
Іванна Олениш,False,105,118,173,129.3
Олег Іванниш,False,108,109,178,129.3
Максим Оксаниш,True,105,187,104,129.29999999999998
Петро Тетяниш,True,132,136,119,129.29999999999998
Тарас Наталіїш,False,125,125,139,129.2
Ганна Анниш,False,121,149,120,129.1
Олег Софіїш,False,117,100,174,129.0
Лідія Людмилиш,False,128,146,113,128.9
Ярослава Ілляш,False,118,114,158,128.8
Андрій Романіш,True,130,127,129,128.79999999999998
Ярослава Людмилиш,True,165,103,106,128.7
Володимир Тарасіш,True,126,149,112,128.7
Артем Вікторіш,False,116,104,170,128.60000000000002
Іванна Петріш,False,116,122,152,128.6
Володимир Олександріш,True,116,111,163,128.6
Марта Оксаниш,True,142,122,117,128.5
Іван Андріїш,True,141,106,134,128.4
Михайло Олексіїш,True,137,138,107,128.3
Марія Михайлиш,False,131,126,127,128.3
Петро Олениш,True,107,116,169,128.29999999999998
Лідія Олексіїш,True,127,107,151,128.2
Наталія Ілляш,True,124,144,117,127.9
Анастасія Лідіїш,False,136,118,127,127.9
Олена Володимириш,False,109,127,154,127.9
Марія Петріш,True,105,130,156,127.8
Анастасія Софіїш,False,129,108,146,127.8
Людмила Романіш,True,114,128,146,127.8
Артем Анниш,True,106,110,174,127.6
Ірина Михайлиш,True,155,107,111,127.39999999999999
Тарас Іриниш,False,142,114,121,127.3
Олексій Вікторіїш,True,129,115,137,127.19999999999999
Роман Андріїш,False,130,112,138,127.0
Ольга Іваниш,True,148,118,108,127.0
Ірина Ніниш,False,122,153,107,126.80000000000001
Софія Катериниш,False,118,124,141,126.7
Олена Ілляш,False,136,121,120,126.7
Іванна Вікторіш,True,164,102,101,126.5
Олег Андріїш,False,101,116,171,126.5
Ілля Маріїш,True,106,108,172,126.4
Володимир Вікторіш,False,109,103,173,126.4
Анна Ковтун,True,103,119,165,126.4
Андрій Олександріш,False,143,114,116,126.2
Тарас Оксаниш,False,103,112,171,126.10000000000001
Дмитро Загвойко,False,133,113,130,126.1
Анна Ігоріш,False,127,132,119,126.1
Ярослава Володимириш,True,108,102,174,126.0
Людмила Маріїш,False,129,103,145,126.0
Ніна Романіш,False,147,112,112,126.0
Олег Богданіш,True,101,166,119,125.9
Катерина Олександріш,False,113,146,123,125.9
Олена Богданіш,False,148,112,110,125.80000000000001
Володимир Лідіїш,False,121,105,153,125.80000000000001
Іван Михайлиш,False,139,113,121,125.8
Ілля Іриниш,True,107,160,116,125.60000000000001
Людмила Вікторіїш,False,104,158,122,125.6
Оксана Романіш,False,119,120,140,125.6
Ярослава Ігоріш,True,131,105,139,125.6
Тетяна Товтиш,True,102,105,177,125.4
Петро Іваниш,True,113,127,140,125.30000000000001
Віктор Сергіїш,True,119,142,117,125.30000000000001
Лідія Загвойко,True,152,102,113,125.30000000000001
Ніна Ярославіш,False,112,119,149,125.19999999999999
Ольга Людмилиш,True,111,131,138,125.1
Володимир Ковтун,True,111,134,135,125.1
Іван Іванниш,False,101,176,106,125.0
Наталія Алібіба,False,131,102,140,125.0
Петро Максиміш,True,118,117,142,124.9
Віктор Ніниш,True,123,145,107,124.80000000000001
Павло Загвойко,False,132,122,118,124.80000000000001
Софія Романіш,True,134,126,111,124.7
Ілля Тетяниш,True,118,154,104,124.60000000000001
Тетяна Анниш,False,124,103,147,124.6
Іванна Іванниш,False,156,102,105,124.5
Людмила Дмитришенко,True,119,136,120,124.4
Сергій Загвойко,True,134,130,106,124.39999999999999
Артем Олександріш,False,103,139,138,124.30000000000001
Марта Неборачко,True,136,115,118,124.30000000000001
Вікторія Михайлиш,False,116,117,142,124.1
Анатолій Ганниш,True,109,107,161,124.0
Ірина Ілляш,True,148,102,114,124.0
Катерина Дмитріш,True,129,119,122,123.9
Людмила Андріїш,True,141,104,121,123.9
Лідія Іваниш,False,122,134,116,123.8
Олександр Петріш,False,107,141,129,123.79999999999998
Анастасія Загвойко,False,115,104,155,123.7
Ніна Дмитришенко,False,107,130,139,123.5
Іван Ігоріш,False,155,101,104,123.5
Анна Тетяниш,False,129,123,115,123.0
Анна Петріш,True,102,146,128,123.0
Павло Тетяниш,True,117,140,113,122.70000000000002
Сергій Сергіїш,False,132,103,130,122.7
Роман Олексіїш,False,102,146,127,122.69999999999999
Олексій Володимириш,False,108,102,163,122.69999999999999
Анна Загвойко,True,128,120,118,122.6
Дмитро Ілляш,True,127,127,112,122.5
Ольга Сергіїш,True,151,100,107,122.5
Ніна Андріїш,False,132,102,130,122.4
Ярослав Іриниш,True,119,121,128,122.30000000000001
Тарас Тарасіш,False,119,103,146,122.3
Михайло Володимириш,True,116,127,126,122.3
Олена Іваниш,True,105,123,144,122.1
Іван Ганниш,True,105,134,133,122.1
Софія Артеміш,False,141,114,105,122.1
Людмила Сергіїш,False,101,101,171,122.0
Тарас Богданіш,False,100,165,108,121.9
Анна Ярославіш,False,120,121,125,121.8
Володимир Маріїш,True,131,129,102,121.69999999999999
Анатолій Неборачко,True,121,132,112,121.6
Роман Товтиш,False,105,138,127,121.5
Артем Загвойко,False,116,124,126,121.39999999999999
Людмила Іриниш,True,131,108,121,121.10000000000001
Оксана Лідіїш,True,125,114,123,121.1
Володимир Іваниш,False,108,116,143,120.9
Ольга Дмитришенко,True,107,151,108,120.5
Вікторія Алібіба,True,100,144,124,120.39999999999998
Анатолій Володимириш,False,111,126,127,120.30000000000001
Ганна Ярославиш,False,103,117,146,120.10000000000001
Володимир Тетяниш,False,130,117,110,120.1
Лідія Анатоліїш,True,115,112,135,120.1
Петро Олегіш,False,109,115,140,120.1
Анна Олегіш,False,125,100,133,119.9
Віктор Романіш,True,101,114,151,119.89999999999999
Ігор Олексіїш,False,124,132,102,119.8
Лідія Товтиш,False,110,140,112,119.6
Вікторія Вікторіш,False,104,159,101,119.6
Софія Ярославиш,True,106,143,114,119.5
Ярослав Ніниш,False,106,150,107,119.5
Олександр Сергіїш,False,102,160,102,119.4
Лідія Ярославиш,False,123,119,115,119.4
Тарас Маріїш,True,107,153,102,119.3
Олексій Петріш,False,110,105,146,119.3
Іванна Романіш,False,109,124,127,118.9
Анна Дмитришенко,False,109,124,127,118.9
Марія Богданіш,False,107,143,109,118.4
Марта Алібіба,False,127,117,108,118.30000000000001
Тетяна Артеміш,True,124,127,102,118.3
Катерина Софіїш,False,135,112,102,118.19999999999999
Ігор Ковтун,True,135,109,105,118.19999999999999
Марія Сергіїш,False,112,119,125,118.0
Ірина Алібіба,True,115,134,106,117.99999999999999
Анна Анатоліїш,True,112,110,133,117.70000000000002
Ганна Ігоріш,True,106,138,113,117.70000000000002
Богдан Катериниш,True,111,118,126,117.60000000000001
Оксана Дмитришенко,True,132,103,113,117.6
Ніна Сергіїш,False,109,130,116,117.39999999999999
Дмитро Володимириш,True,133,103,110,117.1
Іван Іваниш,True,100,103,153,116.80000000000001
Марія Олегіш,True,128,103,115,116.6
Наталія Вікторіш,False,104,127,122,116.30000000000001
Лідія Тетяниш,False,115,107,126,115.89999999999999
Іванна Алібіба,False,136,104,100,115.60000000000001
Олександр Володимириш,True,114,109,124,115.5
Ольга Тетяниш,False,104,134,112,115.4
Юлія Іриниш,True,103,124,123,115.30000000000001
Ольга Петріш,True,104,101,144,115.1
Ілля Андріїш,False,122,112,109,115.1
Михайло Ігоріш,False,105,123,120,114.9
Олександр Іваниш,False,116,106,122,114.80000000000001
Марта Людмилиш,True,104,144,100,114.8
Петро Софіїш,True,136,101,100,114.7
Юлія Іваниш,True,121,109,111,114.39999999999999
Людмила Ярославіш,True,114,119,110,114.3
Анастасія Тарасіш,False,106,116,123,114.1
Оксана Володимириш,True,107,113,124,113.9
Лідія Анниш,False,116,113,109,113.0
Володимир Загвойко,True,103,135,103,112.6
Богдан Алібіба,False,122,105,107,112.4
Марта Олениш,True,104,116,119,112.1
Анастасія Дмитріш,True,119,101,114,112.1
Лідія Вікторіш,False,110,119,107,111.79999999999998
Олена Катериниш,True,122,108,100,111.2
Марта Олександріш,True,109,120,104,110.8
Максим Лідіїш,True,113,106,111,110.3
Юлія Алібіба,False,115,104,105,108.7
Оксана Алібіба,True,115,107,102,108.69999999999999
Ярослава Олександріш,True,117,104,100,108.0
Ніна Маріїш,False,101,117,102,106.1
Павло Наталіїш,True,104,105,104,104.3
Тарас Вікторіш,True,106,105,100,103.9
