ПІБ,Пільги,Бал з математики,Бал з англійської,Бал з української,Рейтинг
Наталія Іванниш,True,123,164,118,133.8
Тарас Ганниш,False,147,139,111,133.8
Максим Ковтун,True,122,173,110,133.7
Тетяна Ігоріш,True,131,101,170,133.7
Богдан Ганниш,True,149,114,133,133.7
Артем Анниш,True,110,179,120,133.7
Петро Романіш,False,151,124,120,133.6
Максим Іриниш,False,157,133,103,133.6
Марта Вікторіїш,True,108,192,109,133.5
Анастасія Неборачко,True,144,137,116,133.5
Віктор Товтиш,False,119,176,110,133.4
Віктор Лідіїш,False,140,143,115,133.4
Вікторія Олексіїш,True,104,137,169,133.4
Максим Наталіїш,True,125,167,111,133.39999999999998
Ілля Людмилиш,True,112,167,128,133.3
Ганна Ярославіш,True,109,147,152,133.3
Марія Анниш,True,121,142,141,133.3
Олег Богданіш,False,163,101,126,133.3
Максим Михайлиш,False,118,151,136,133.3
Марта Катериниш,True,114,145,147,133.2
Олена Іриниш,False,120,112,172,133.2
Максим Олексіїш,False,123,104,176,133.2
Ніна Ярославиш,True,105,148,156,133.2
Ілля Ковтун,True,120,110,174,133.2
Володимир Дмитришенко,False,179,100,105,133.10000000000002
Ярослав Романіш,True,149,108,137,133.1
Ярослав Ігоріш,True,104,147,158,133.1
Катерина Олександріш,False,122,121,160,133.1
Дмитро Олексіїш,False,106,195,107,133.0
Іванна Катериниш,False,112,103,191,133.0
Ольга Наталіїш,False,100,182,128,133.0
Петро Петріш,False,106,105,197,133.0
Оксана Тарасіш,False,126,172,103,132.9
Ольга Ярославіш,False,168,101,118,132.9
Ярослава Софіїш,True,125,167,109,132.79999999999998
Тетяна Артеміш,False,150,132,110,132.6
Володимир Оксаниш,False,129,107,163,132.6
Софія Лідіїш,True,101,191,116,132.5
Марія Ігоріш,False,136,124,136,132.39999999999998
Ольга Вікторіш,True,105,189,112,132.29999999999998
Ніна Максиміш,True,104,152,150,132.2
Віктор Романіш,False,116,166,120,132.2
Ольга Ганниш,True,107,167,131,132.2
Марта Ігоріш,False,112,100,191,132.10000000000002
Вікторія Людмилиш,True,127,126,145,132.1
Ніна Олексіїш,False,120,145,135,132.0
Петро Алібіба,False,153,112,124,132.0
Ольга Тетяниш,True,108,190,106,132.0
Віктор Дмитришенко,False,152,108,129,131.9
Богдан Ярославиш,True,155,111,122,131.9
Артем Сергіїш,True,122,120,157,131.9
Іванна Людмилиш,True,125,164,109,131.89999999999998
Ганна Дмитришенко,False,121,128,150,131.8
Олег Ганниш,True,154,129,105,131.8
Марта Алібіба,False,106,196,102,131.8
Віктор Іванниш,False,146,106,138,131.6
Вікторія Маріїш,False,101,180,124,131.6
Олена Товтиш,False,119,109,171,131.6
Людмила Анниш,False,148,137,104,131.5
Олексій Софіїш,True,145,110,135,131.5
Петро Іваниш,True,137,116,139,131.29999999999998
Володимир Анатоліїш,False,112,161,127,131.2
Тарас Загвойко,False,124,129,143,131.2
Олександр Дмитришенко,False,127,144,124,131.2
Олександр Дмитріш,True,111,142,147,131.1
Тарас Ярославиш,True,159,116,109,131.1
Анна Ковтун,True,114,144,141,131.1
Ілля Вікторіїш,False,135,130,127,131.1
Анатолій Богданіш,False,140,141,109,131.0
Ярослава Алібіба,False,143,114,132,131.0
Анна Олегіш,True,155,122,108,131.0
Ігор Ігоріш,True,109,120,171,130.89999999999998
Віктор Ілляш,False,135,101,155,130.8
Ірина Лідіїш,False,108,106,186,130.8
Ганна Петріш,False,101,134,167,130.7
Павло Богданіш,False,119,127,150,130.7
Володимир Іваниш,True,167,106,107,130.7
Ірина Артеміш,False,140,109,140,130.7
Анатолій Неборачко,False,121,124,150,130.6
Володимир Вікторіїш,True,114,181,102,130.5
Ярослава Ковтун,True,144,112,131,130.5
Ірина Олександріш,True,112,165,120,130.3
Павло Тетяниш,True,112,119,165,130.0
Іван Олениш,True,108,122,167,129.9
Тетяна Ілляш,False,102,173,124,129.9
Юлія Богданіш,False,122,128,142,129.8
Артем Ніниш,False,101,178,120,129.8
Анатолій Анниш,False,116,128,150,129.8
Володимир Катериниш,False,103,177,118,129.70000000000002
Ярослав Тетяниш,False,147,110,126,129.60000000000002
Анна Олександріш,False,104,104,189,129.5
Дмитро Загвойко,True,142,132,110,129.4
Ольга Ілляш,False,139,146,100,129.4
Ігор Софіїш,True,123,109,158,129.3
Ярослав Анниш,True,111,138,145,129.3
Ольга Ковтун,False,152,104,124,129.2
Наталія Ярославіш,False,107,154,134,129.2
Ніна Олениш,True,113,168,112,129.2
Лідія Іванниш,True,100,151,146,129.1
Олексій Михайлиш,True,112,128,153,129.1
Олексій Тарасіш,True,130,108,149,129.1
Софія Вікторіїш,False,110,113,170,128.9
Ольга Вікторіїш,False,149,131,100,128.9
Людмила Ілляш,False,142,129,111,128.8
Ніна Ніниш,False,141,122,119,128.7
Сергій Артеміш,False,101,161,133,128.6
Михайло Ілляш,False,152,119,107,128.6
Лідія Алібіба,True,106,128,159,128.5
Людмила Іваниш,False,100,195,100,128.5
Тарас Олександріш,True,112,136,143,128.5
Софія Володимириш,True,171,100,100,128.4
Ярослав Іриниш,False,123,150,114,128.4
Ніна Тарасіш,True,104,131,158,128.3
Ірина Романіш,True,136,146,100,128.2
Анастасія Людмилиш,True,114,115,160,128.1
Роман Тарасіш,True,150,105,122,128.1
Андрій Лідіїш,False,118,169,100,127.9
Богдан Людмилиш,False,102,106,184,127.79999999999998
Лідія Ігоріш,False,149,104,123,127.69999999999999
Іванна Андріїш,False,126,103,154,127.5
Сергій Дмитришенко,False,129,118,135,127.5
Марія Оксаниш,True,110,111,167,127.4
Ірина Неборачко,False,106,169,114,127.29999999999998
Ілля Маріїш,True,156,114,102,127.19999999999999
Павло Володимириш,True,105,147,137,127.19999999999999
Ганна Артеміш,False,116,124,145,127.1
Марта Оксаниш,True,122,158,103,127.1
Ігор Дмитришенко,True,100,132,158,127.0
Роман Сергіїш,True,114,139,132,126.9
Михайло Загвойко,False,104,164,120,126.8
Оксана Наталіїш,False,109,123,154,126.69999999999999
Ніна Романіш,False,115,139,130,126.69999999999999
Наталія Ігоріш,False,132,110,136,126.60000000000001
Іванна Вікторіш,True,105,124,158,126.6
Анастасія Андріїш,False,128,138,113,126.5
Володимир Михайлиш,False,125,119,136,126.49999999999999
Роман Олениш,False,112,100,172,126.4
Ярослав Вікторіїш,False,112,151,121,126.39999999999999
Вікторія Загвойко,False,135,128,113,126.30000000000001
Олексій Оксаниш,False,135,124,117,126.29999999999998
Тарас Товтиш,True,113,152,118,126.20000000000002
Тарас Алібіба,False,104,152,130,126.2
Сергій Товтиш,True,119,101,161,126.2
Іван Тарасіш,True,125,139,115,126.19999999999999
Ганна Катериниш,True,108,127,149,126.0
Ігор Неборачко,False,111,139,133,126.0
Артем Лідіїш,True,114,148,120,126.0
Вікторія Ярославиш,False,114,143,125,126.0
Іванна Олениш,False,128,139,110,125.9
Тарас Ілляш,False,120,114,145,125.69999999999999
Михайло Романіш,False,116,131,133,125.6
Віктор Людмилиш,False,100,141,144,125.5
Лідія Дмитришенко,True,109,110,163,125.5
Софія Романіш,True,136,110,127,125.5
Олександр Наталіїш,True,144,123,103,125.4
Михайло Олександріш,True,114,142,124,125.4
Олександр Андріїш,False,103,166,114,125.19999999999999
Юлія Товтиш,False,127,139,109,125.19999999999999
Сергій Софіїш,False,142,121,107,125.19999999999999
Іванна Товтиш,False,105,119,158,125.1
Тарас Маріїш,True,120,150,107,125.1
Роман Неборачко,True,119,150,108,125.0
Наталія Вікторіїш,True,131,104,138,125.0
Ярослав Максиміш,True,116,162,100,125.0
Лідія Ілляш,False,138,106,126,124.8
Ганна Максиміш,False,147,106,114,124.79999999999998
Вікторія Тетяниш,True,127,117,129,124.6
Олена Анатоліїш,False,141,126,101,124.5
Ольга Ніниш,False,123,119,132,124.5
Анатолій Олексіїш,False,122,120,132,124.4
Ілля Сергіїш,True,131,136,104,124.4
Ілля Анниш,False,120,152,102,124.19999999999999
Тетяна Товтиш,True,115,105,155,124.0
Богдан Іванниш,False,132,128,109,123.9
Олексій Олегіш,True,125,125,121,123.8
Ольга Оксаниш,False,128,109,132,123.5
Наталія Неборачко,False,132,126,109,123.29999999999998
Анатолій Романіш,False,145,100,117,123.1
Петро Тарасіш,False,117,146,108,123.0
Юлія Олегіш,True,124,123,121,122.8
Ірина Іриниш,True,130,105,131,122.8
Петро Іриниш,True,102,158,115,122.7
Вікторія Ганниш,False,127,103,136,122.5
Софія Тарасіш,False,115,116,139,122.5
Олег Максиміш,True,124,133,110,122.5
Іван Андріїш,False,135,118,110,122.4
Ілля Дмитришенко,True,108,127,137,122.4
Дмитро Тарасіш,True,112,134,124,122.19999999999999
Павло Ярославіш,True,121,107,139,122.19999999999999
Павло Алібіба,False,109,108,154,122.19999999999999
Ганна Наталіїш,False,111,147,112,122.1
Анатолій Людмилиш,False,137,111,113,122.0
Катерина Олегіш,True,102,109,161,121.8
Олена Андріїш,False,125,127,112,121.69999999999999
Анастасія Олегіш,True,101,114,157,121.69999999999999
Андрій Романіш,True,132,124,105,121.5
Марія Товтиш,False,131,108,122,121.4
Іван Ганниш,True,104,147,119,121.4
Богдан Дмитришенко,True,107,100,162,121.4
Ганна Товтиш,True,130,101,130,121.3
Марта Олексіїш,False,120,141,103,121.19999999999999
Оксана Тетяниш,True,104,137,128,121.1
Ніна Катериниш,True,113,122,130,120.80000000000001
Катерина Катериниш,True,119,104,140,120.8
Максим Лідіїш,True,112,153,100,120.7
Іванна Ковтун,False,128,118,113,120.5
Вікторія Іванниш,False,100,117,151,120.39999999999999
Ірина Максиміш,True,114,140,109,120.29999999999998
Михайло Вікторіїш,False,110,104,150,120.2
Богдан Олениш,True,110,142,112,120.19999999999999
Лідія Ярославіш,False,100,109,158,120.1
Марія Ганниш,True,116,115,130,119.9
Ганна Софіїш,True,106,136,122,119.80000000000001
Максим Андріїш,True,126,122,109,119.69999999999999
Петро Наталіїш,True,113,132,116,119.60000000000001
Володимир Дмитріш,False,130,115,109,119.19999999999999
Юлія Вікторіш,True,108,150,103,119.1
Ярослава Богданіш,False,101,145,116,118.7
Анастасія Михайлиш,False,119,101,136,118.7
Іванна Загвойко,False,108,103,148,118.5
Петро Вікторіїш,False,102,127,131,118.2
Богдан Товтиш,True,116,125,114,118.1
Олексій Анатоліїш,False,128,123,100,118.1
Павло Ковтун,False,108,105,144,117.9
Ірина Олениш,False,100,141,118,117.69999999999999
Максим Дмитріш,True,121,117,114,117.69999999999999
Богдан Андріїш,True,130,100,118,117.4
Людмила Оксаниш,False,115,101,137,117.4
Ярослав Маріїш,False,123,120,107,117.30000000000001
Ірина Товтиш,True,135,106,105,117.3
Вікторія Вікторіїш,True,110,112,132,117.19999999999999
Максим Ігоріш,False,105,123,127,117.0
Ганна Тарасіш,True,131,104,111,116.9
Андрій Алібіба,False,133,112,100,116.80000000000001
Софія Ілляш,False,135,108,101,116.7
Артем Романіш,True,105,114,135,116.69999999999999
Петро Ганниш,True,121,114,113,116.5
Іван Оксаниш,True,108,127,117,116.4
Ігор Вікторіш,True,107,132,113,116.30000000000001
Тетяна Дмитришенко,True,101,133,120,116.30000000000001
Лідія Дмитріш,True,120,109,118,116.1
Сергій Ярославіш,True,105,130,117,116.1
Павло Ганниш,False,100,148,105,115.9
Ірина Олегіш,False,134,100,107,115.69999999999999
Тарас Анниш,False,119,108,118,115.4
Петро Богданіш,False,124,100,119,115.29999999999998
Олексій Іриниш,False,111,115,121,115.2
Софія Дмитришенко,True,116,126,103,115.1
Оксана Оксаниш,False,112,121,113,115.0
Володимир Товтиш,True,105,131,112,114.9
Ірина Анниш,False,110,101,135,114.8
Ірина Анатоліїш,False,115,121,107,114.4
Олексій Маріїш,False,117,100,125,114.30000000000001
Анастасія Іриниш,True,108,115,120,113.7
Софія Артеміш,False,107,100,136,113.60000000000001
Ярослава Тарасіш,False,106,112,125,113.5
Ніна Софіїш,False,101,123,120,113.30000000000001
Тарас Ігоріш,False,102,125,116,113.10000000000001
Юлія Максиміш,False,119,108,110,113.0
Дмитро Лідіїш,True,128,100,105,112.7
Ігор Анниш,True,115,122,100,112.6
Олена Ярославіш,False,118,116,102,112.6
Анастасія Олексіїш,True,106,111,123,112.6
Іванна Маріїш,True,100,121,121,112.6
Анатолій Петріш,False,112,102,122,112.0
Ольга Іваниш,False,106,118,114,112.0
Анатолій Катериниш,True,107,124,106,111.8
Людмила Артеміш,False,106,103,128,111.70000000000002
Юлія Неборачко,True,103,129,105,111.4
Юлія Сергіїш,True,112,117,105,111.4
Ілля Ігоріш,True,119,100,110,110.6
Анатолій Тетяниш,False,105,122,106,110.39999999999999
Наталія Михайлиш,False,115,104,110,110.2
Андрій Тарасіш,True,115,101,110,109.3
Анатолій Ігоріш,False,111,102,110,108.0
Катерина Петріш,False,100,105,120,107.5
Наталія Максиміш,False,102,113,104,105.9
Сергій Михайлиш,True,105,110,102,105.6
Ярослава Наталіїш,False,107,108,101,105.5
Володимир Сергіїш,False,101,113,103,105.20000000000002
Ярослава Ярославиш,True,101,110,101,103.7
